Round,Turn,Entity,Bob cash,Pete cash,Ollie cash,Mal cash,Cal cash,Phil cash,Bob net,Pete net,Ollie net,Mal net,Cal net,Phil net,Baltimore & Ohio cash,Boston & Maine cash,Chesapeake & Ohio cash,Illinois Central cash,Erie cash,New York Central cash,Nickel Plate cash,New York New Haven & Hartford cash,Pennsylvania cash,Wabash cash,Baltimore & Ohio np,Boston & Maine np,Chesapeake & Ohio np,Illinois Central np,Erie np,New York Central np,Nickel Plate np,New York New Haven & Hartford np,Pennsylvania np,Wabash np,Baltimore & Ohio val,Boston & Maine val,Chesapeake & Ohio val,Illinois Central val,Erie val,New York Central val,Nickel Plate val,New York New Haven & Hartford val,Pennsylvania val,Wabash val,Baltimore & Ohio pps,Boston & Maine pps,Chesapeake & Ohio pps,Illinois Central pps,Erie pps,New York Central pps,Nickel Plate pps,New York New Haven & Hartford pps,Pennsylvania pps,Wabash pps,Baltimore & Ohio sh,Boston & Maine sh,Chesapeake & Ohio sh,Illinois Central sh,Erie sh,New York Central sh,Nickel Plate sh,New York New Haven & Hartford sh,Pennsylvania sh,Wabash sh,Baltimore & Ohio or,Boston & Maine or,Chesapeake & Ohio or,Illinois Central or,Erie or,New York Central or,Nickel Plate or,New York New Haven & Hartford or,Pennsylvania or,Wabash or,Train 
1,3,Mal,62,47,13,26,12,51,590,548,695,577,587,570,250,740,41,0,0,0,0,11,228,0,160,0,140,0,0,0,0,30,130,0,91,74,82,34,34,34,34,66,82,34,-9,0,0,0,0,0,0,0,-9,0,0,0,0,10,10,10,10,7,0,10,0,0,0,0,0,0,0,2,0,0,11
1,4,Ollie,62,47,13,26,12,51,590,548,695,577,587,570,250,740,41,0,0,0,0,11,228,0,160,0,140,0,0,0,0,30,130,0,91,74,82,34,34,34,34,66,82,34,-9,0,0,0,0,0,0,0,-9,0,0,0,0,10,10,10,10,7,0,10,0,0,0,0,0,0,0,2,0,0,11
1,5,Cal,62,47,13,26,12,51,590,548,695,577,587,570,250,740,41,0,0,0,0,11,228,0,160,0,140,0,0,0,0,30,130,0,91,74,82,34,34,34,34,66,82,34,-9,0,0,0,0,0,0,0,-9,0,0,0,0,10,10,10,10,7,0,10,0,0,0,0,0,0,0,2,0,0,11
2,0,Baltimore & Ohio,150,69,13,48,34,117,714,579,695,602,618,663,0,740,41,0,0,0,0,11,228,0,220,0,140,0,0,0,0,30,130,0,100,74,82,34,34,34,34,60,82,34,31,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,7,0,10,0,0,0,0,0,0,0,2,0,0,12
2,1,Pennsylvania,169,164,13,67,34,174,742,719,695,630,618,747,0,740,41,0,0,0,0,11,3,0,220,0,140,0,0,0,0,30,190,0,100,74,82,34,34,34,34,60,91,34,31,0,0,0,0,0,0,0,28,0,0,0,0,10,10,10,10,7,0,10,0,0,0,0,0,0,0,2,0,0,13
2,2,Chesapeake & Ohio,184,164,43,97,109,174,766,719,743,678,738,747,0,740,1,0,0,0,0,11,3,0,220,0,150,0,0,0,0,30,190,0,100,74,91,34,34,34,34,60,91,34,31,0,24,0,0,0,0,0,28,0,0,0,0,10,10,10,10,7,0,10,0,0,0,0,0,0,0,2,0,0,13
2,3,Boston & Maine,184,164,85,109,115,174,766,719,841,706,752,747,0,530,1,0,0,0,0,11,3,0,220,60,150,0,0,0,0,30,190,0,100,82,91,34,34,34,34,60,91,34,31,14,24,0,0,0,0,0,28,0,0,0,0,10,10,10,10,7,0,10,0,0,0,0,0,0,0,2,0,0,14
2,4,New York New Haven & Hartford,184,164,85,109,115,174,766,719,841,706,752,747,0,530,1,0,0,0,0,41,3,0,220,60,150,0,0,0,0,30,190,0,100,82,91,34,34,34,34,60,91,34,31,14,24,0,0,0,0,0,28,0,0,0,0,10,10,10,10,7,0,10,0,0,0,0,0,0,0,2,0,0,14
3,0,Baltimore & Ohio,184,164,85,109,115,174,766,719,841,706,752,747,220,530,1,0,0,0,0,41,3,0,220,60,150,0,0,0,0,30,190,0,100,82,91,34,34,34,34,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,7,0,10,0,0,0,0,0,0,0,2,0,0,14
3,1,Pennsylvania,204,264,85,129,115,234,795,864,841,735,752,834,220,530,1,0,0,0,0,41,3,0,220,60,150,0,0,0,0,30,200,0,100,82,91,34,34,34,34,60,100,34,0,0,0,0,0,0,0,0,29,0,0,0,0,10,10,10,10,7,0,10,0,0,0,0,0,0,0,2,0,0,14
3,2,Chesapeake & Ohio,204,264,85,129,115,234,795,864,841,735,752,834,220,530,151,0,0,0,0,41,3,0,220,60,150,0,0,0,0,30,200,0,100,82,91,34,34,34,34,60,100,34,0,0,0,0,0,0,0,0,29,0,0,0,0,10,10,10,10,7,0,10,0,0,0,0,0,0,0,2,0,0,14
3,3,Boston & Maine,204,264,134,143,122,234,795,864,953,767,768,834,220,530,151,0,0,0,0,41,3,0,220,70,150,0,0,0,0,30,200,0,100,91,91,34,34,34,34,60,100,34,0,16,0,0,0,0,0,0,29,0,0,0,0,10,10,10,10,7,0,10,0,0,0,0,0,0,0,2,0,0,14
3,4,New York New Haven & Hartford,204,264,134,143,122,234,795,864,953,767,768,834,220,530,151,0,0,0,0,71,3,0,220,70,150,0,0,0,0,30,200,0,100,91,91,34,34,34,34,60,100,34,0,16,0,0,0,0,0,0,29,0,0,0,0,10,10,10,10,7,0,10,0,0,0,0,0,0,0,2,0,0,14
1,0,Cal,204,264,134,143,28,234,750,855,872,722,768,807,220,530,151,0,740,0,0,71,3,0,220,70,150,0,0,0,0,30,200,0,91,82,82,34,74,34,34,60,100,34,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,10,0,10,10,7,0,10,1,1,5,0,0,0,0,2,0,0,14
1,1,Ollie,204,264,207,143,28,234,742,855,872,706,768,807,220,530,151,0,740,0,0,71,3,0,220,70,150,0,0,0,0,30,200,0,91,82,74,34,74,34,34,60,100,34,-9,-9,-17,0,0,0,0,0,0,0,0,0,0,10,0,10,10,7,0,10,0,1,7,0,0,0,0,2,0,0,14
1,2,Mal,204,264,207,399,28,234,733,810,816,698,768,780,220,530,151,0,740,0,0,71,3,0,220,70,150,0,0,0,0,30,200,0,91,74,74,34,74,34,34,60,91,34,-9,-17,-17,0,0,0,0,0,-9,0,0,0,0,10,0,10,10,7,0,10,0,3,7,0,0,0,0,2,1,0,14
1,2,Mal,204,264,207,291,28,234,734,855,872,706,768,807,220,530,151,0,740,0,0,71,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,34,60,100,34,-9,-9,-25,0,0,0,0,0,0,0,0,0,0,10,0,10,10,7,0,10,0,1,9,0,0,0,0,2,0,0,14
1,3,Bob,204,264,207,291,28,234,734,855,872,706,768,807,220,530,151,0,740,0,0,71,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,34,60,100,34,-9,-9,-25,0,0,0,0,0,0,0,0,0,0,10,0,10,10,7,0,10,0,1,9,0,0,0,0,2,0,0,14
1,4,Phil,204,264,207,291,28,6,725,810,872,697,768,807,220,530,151,0,740,0,528,71,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,2,7,0,10,0,1,9,0,0,0,0,2,3,0,14
1,5,Pete,204,82,207,291,28,6,725,810,872,697,768,807,220,530,151,0,740,0,528,71,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,2,7,0,10,0,1,9,0,0,0,0,2,1,0,14
1,0,Cal,204,82,207,291,28,6,725,810,872,697,768,807,220,530,151,0,740,0,528,71,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,2,7,0,10,0,1,9,0,0,0,0,2,1,0,14
1,1,Ollie,204,82,75,291,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,71,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,7,0,10,0,1,9,0,0,0,0,2,1,0,14
1,1,Ollie,204,82,125,291,28,6,725,810,872,697,768,807,220,530,151,0,740,0,528,71,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,2,7,0,10,0,0,9,0,0,0,0,2,1,0,14
1,2,Mal,204,82,125,200,28,6,725,810,872,697,768,807,220,530,151,0,740,0,528,71,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,2,7,0,10,0,0,9,0,0,0,0,2,0,0,14
1,3,Bob,72,82,125,200,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,71,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,7,0,10,0,0,9,0,0,0,0,2,0,0,14
1,4,Phil,72,82,125,200,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,71,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,7,0,10,0,0,9,0,0,0,0,2,0,0,14
1,5,Pete,72,82,125,200,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,71,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,7,0,10,0,0,9,0,0,0,0,2,0,0,14
1,0,Cal,72,82,125,200,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,71,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,7,0,10,0,0,9,0,0,0,0,2,0,0,14
1,1,Ollie,72,82,125,200,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,71,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,7,0,10,0,0,9,0,0,0,0,2,0,0,14
1,2,Mal,72,82,125,20,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,251,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,4,0,10,0,0,9,0,0,0,0,2,0,0,14
1,3,Bob,72,82,125,20,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,251,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,4,0,10,0,0,9,0,0,0,0,2,0,0,14
1,4,Phil,72,82,125,20,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,251,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,4,0,10,0,0,9,0,0,0,0,2,0,0,14
1,5,Pete,72,82,125,20,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,251,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,4,0,10,0,0,9,0,0,0,0,2,0,0,14
1,0,Cal,72,82,125,20,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,251,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,4,0,10,0,0,9,0,0,0,0,2,0,0,14
1,1,Ollie,72,82,125,20,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,251,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,4,0,10,0,0,9,0,0,0,0,2,0,0,14
1,2,Mal,72,82,125,20,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
1,3,Bob,72,82,125,20,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
1,4,Phil,72,82,125,20,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
1,5,Pete,72,82,125,20,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
1,0,Cal,72,82,125,20,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
1,1,Ollie,72,82,125,20,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
1,2,Mal,72,82,125,20,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
1,3,Bob,72,82,125,20,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
1,4,Phil,72,82,125,20,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
1,5,Pete,72,82,125,20,28,6,725,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,66,34,74,34,66,60,91,34,-9,-9,-25,0,0,0,0,0,-9,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
2,0,Pennsylvania,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
2,1,Baltimore & Ohio,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
2,2,Boston & Maine,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
2,3,Erie,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
2,4,Nickel Plate,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
2,5,Chesapeake & Ohio,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
2,6,New York New Haven & Hartford,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
3,0,Pennsylvania,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
3,1,Baltimore & Ohio,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
3,2,Boston & Maine,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
3,3,Erie,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
3,4,Nickel Plate,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
3,5,Chesapeake & Ohio,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
3,6,New York New Haven & Hartford,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
1,0,Phil,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
1,1,Mal,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
1,2,Cal,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
1,3,Bob,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
1,4,Pete,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
1,5,Ollie,72,82,125,20,28,6,719,810,872,697,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,200,0,91,82,60,34,74,34,66,60,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
2,0,Pennsylvania,93,229,125,62,28,6,744,1020,872,757,768,807,220,530,151,0,740,0,660,131,3,0,220,70,150,0,0,0,0,30,210,0,91,82,55,34,74,34,66,60,100,34,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,14
2,1,Baltimore & Ohio,213,259,155,92,28,96,900,1059,911,796,768,924,35,530,151,0,740,0,660,131,3,0,300,70,150,0,0,0,0,30,210,0,100,82,55,34,74,34,66,60,100,34,39,0,0,0,0,0,0,0,30,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,15
2,2,Boston & Maine,213,259,235,112,28,96,900,1059,1063,834,768,924,35,345,151,0,740,0,660,131,3,0,300,100,150,0,0,0,0,30,210,0,100,91,55,34,74,34,66,60,100,34,39,19,0,0,0,0,0,0,30,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,16
2,3,Erie,213,259,235,112,118,96,900,1059,1063,834,938,924,35,345,151,0,400,0,660,131,3,0,300,100,150,0,90,0,0,30,210,0,100,91,55,34,82,34,66,60,100,34,39,19,0,0,17,0,0,0,30,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,17
2,3,Erie,213,259,235,112,78,96,900,1059,1063,834,898,924,35,345,151,0,420,0,660,131,3,0,300,100,150,0,50,0,0,30,210,0,100,91,55,34,82,34,66,60,100,34,39,19,0,0,13,0,0,0,30,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,17
2,4,Nickel Plate,235,259,235,112,78,184,938,1059,1063,834,898,1076,35,345,151,0,420,0,330,131,3,0,300,100,150,0,50,0,110,30,210,0,100,91,55,34,82,34,74,60,100,34,39,19,0,0,13,0,19,0,30,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,18
2,5,New York New Haven & Hartford,235,259,235,112,78,184,938,1059,1063,814,898,1076,35,345,151,0,420,0,330,141,3,0,300,100,150,0,50,0,110,10,210,0,100,91,55,34,82,34,74,55,100,34,39,19,0,0,13,0,19,-5,30,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,18
2,6,Chesapeake & Ohio,253,259,235,112,78,184,961,1059,1063,814,898,1076,35,345,111,0,420,0,330,141,3,0,300,100,180,0,50,0,110,10,210,0,100,91,60,34,82,34,74,55,100,34,39,19,23,0,13,0,19,-5,30,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,18
3,0,Pennsylvania,278,434,235,162,78,184,996,1304,1063,884,898,1076,35,345,111,0,420,0,330,141,3,0,300,100,180,0,50,0,110,10,250,0,100,91,60,34,82,34,74,55,110,34,0,0,0,0,0,0,0,0,35,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,18
3,1,Baltimore & Ohio,422,470,271,198,78,292,1180,1350,1109,930,898,1214,5,345,111,0,420,0,330,141,3,0,360,100,180,0,50,0,110,10,250,0,110,91,60,34,82,34,74,55,110,34,46,0,0,0,0,0,0,0,35,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,18
3,2,Boston & Maine,422,470,343,216,78,292,1180,1350,1109,930,898,1214,5,225,111,0,420,0,330,141,3,0,360,90,180,0,50,0,110,10,250,0,110,82,60,34,82,34,74,55,110,34,46,0,0,0,0,0,0,0,35,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,19
3,3,Erie,422,470,343,216,218,292,1180,1350,1109,930,1128,1214,5,225,111,0,380,0,330,141,3,0,360,90,180,0,140,0,110,10,250,0,110,82,60,34,91,34,74,55,110,34,46,0,0,0,23,0,0,0,35,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,19
3,4,Nickel Plate,454,470,343,216,218,420,1228,1350,1109,930,1128,1406,5,225,111,0,380,0,330,141,3,0,360,90,180,0,140,0,160,10,250,0,110,82,60,34,91,34,82,55,110,34,46,0,0,0,23,0,24,0,35,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,19
3,5,Chesapeake & Ohio,474,470,343,216,218,420,1254,1350,1109,930,1128,1406,5,225,71,0,380,0,330,141,3,0,360,90,200,0,140,0,160,10,250,0,110,82,66,34,91,34,82,55,110,34,46,0,26,0,23,0,24,0,35,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,19
3,6,New York New Haven & Hartford,474,470,343,224,218,420,1254,1350,1109,958,1128,1406,5,225,71,0,380,0,330,153,3,0,360,90,200,0,140,0,160,20,250,0,110,82,66,34,91,34,82,60,110,34,46,0,26,0,23,0,24,7,35,0,0,0,0,10,0,10,0,6,0,10,0,0,9,0,0,0,0,0,0,0,19
1,0,Cal,474,470,343,224,20,420,1254,1350,1109,958,1128,1406,5,225,71,0,380,0,330,153,3,0,360,90,200,0,140,0,160,20,250,0,110,82,66,34,91,34,82,60,110,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,10,0,0,6,0,0,0,0,0,0,0,19
1,1,Mal,474,470,343,52,20,420,1204,1270,1035,958,1128,1376,5,225,71,666,380,0,330,153,3,0,360,90,200,0,140,0,160,20,250,0,100,74,66,74,91,34,82,60,100,34,-10,-8,0,0,0,0,0,0,-10,0,0,0,0,1,0,10,0,6,0,10,1,2,6,0,0,0,0,0,2,0,19
1,2,Ollie,474,470,41,52,20,420,1204,1270,1027,958,1128,1376,5,225,71,666,380,0,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,66,74,91,34,82,60,100,82,-10,-16,0,0,0,0,0,0,-10,0,0,0,0,1,0,10,0,6,0,0,1,9,6,0,0,0,0,0,2,0,19
